ENT,Gpob,Cato_2000_T,Cato_2000_H,Cato_2000_M,Cato_2010_T,Cato_2010_H,Cato_2010_M,Cato_2020_T,Cato_2020_H,Cato_2020_M,Ncat_2000_T,Ncat_2000_H,Ncat_2000_M,Ncat_2010_T,Ncat_2010_H,Ncat_2010_M,Ncat_2020_T,Ncat_2020_H,Ncat_2020_M,Nrel_2000_T,Nrel_2000_H,Nrel_2000_M,Nrel_2010_T,Nrel_2010_H,Nrel_2010_M,Nrel_2020_T,Nrel_2020_H,Nrel_2020_M
Guer,7,0.8954229,0.892316962,0.898104114,0.873431577,0.87175585,0.87490566,0.795465398,0.790860852,0.79944409,0.071174641,0.064902486,0.076589104,0.093983471,0.088104017,0.099155436,0.156778478,0.150430523,0.162263612,0.033402459,0.042780551,0.025306781,0.032584952,0.040140133,0.025938904,0.047756124,0.058708624,0.038292298
Guer,8,0.896367453,0.893799502,0.898680604,0.87411266,0.872601234,0.87545223,0.797635968,0.791364694,0.803127132,0.072813509,0.065390869,0.079499651,0.094649575,0.087943674,0.100592983,0.158897423,0.154633891,0.162630596,0.030819037,0.04080963,0.021819745,0.031237764,0.039455092,0.023954788,0.043466609,0.054001415,0.034242272
Guer,9,0.9006716,0.896046033,0.904844826,0.874543816,0.871555988,0.877156412,0.799876188,0.795481211,0.80376586,0.071463404,0.067228255,0.075284391,0.095237791,0.08973955,0.100045524,0.16012633,0.154213179,0.165359626,0.027864996,0.036725712,0.019870783,0.030218393,0.038704462,0.022798064,0.039997482,0.05030561,0.030874514
Guer,10,0.906177253,0.902381365,0.909669567,0.875094033,0.871733596,0.878100242,0.801968529,0.795251671,0.80773175,0.06881859,0.063199445,0.073988347,0.095914153,0.089483467,0.101666969,0.161937943,0.156879101,0.166278548,0.025004157,0.03441919,0.016342086,0.028991814,0.038782937,0.020232789,0.036093528,0.047869228,0.025989702
Guer,11,0.9082673,0.906862206,0.909535756,0.881815113,0.880423622,0.88309911,0.803923149,0.79920526,0.808022095,0.069070402,0.062046005,0.075411709,0.092370724,0.083583679,0.100478973,0.162797259,0.155017701,0.169556211,0.022662298,0.03109179,0.015052535,0.025814164,0.035992699,0.016421917,0.033279592,0.045777039,0.022421694
Guer,12,0.911619888,0.909377923,0.913622477,0.886108459,0.883710864,0.888256841,0.809718933,0.800141815,0.818131933,0.066698848,0.059518241,0.073112776,0.090072276,0.083177031,0.096250808,0.158629402,0.154882496,0.161920864,0.021681263,0.031103835,0.013264747,0.023819265,0.033112105,0.015492351,0.031651666,0.044975689,0.019947203
Guer,13,0.908647154,0.909192334,0.908171774,0.894439968,0.891091774,0.897345408,0.82017746,0.807084995,0.831651591,0.070695447,0.062079133,0.078208603,0.084553614,0.079991627,0.088512339,0.151292541,0.152103294,0.150582003,0.020657399,0.028728533,0.013619623,0.021006419,0.028916599,0.014142253,0.028529999,0.040811711,0.017766406
Guer,14,0.911194243,0.908444046,0.913721366,0.902073017,0.900226611,0.903695695,0.828672955,0.814107816,0.841754145,0.067313191,0.062397373,0.071830278,0.079089629,0.073972159,0.083587015,0.145535599,0.149216232,0.142229962,0.021492566,0.029158581,0.014448356,0.018837354,0.02580123,0.012717289,0.025791446,0.036675952,0.016015893
Guer,15,0.914968272,0.908826901,0.920831813,0.900552103,0.89893461,0.902002015,0.844152263,0.83407402,0.853199908,0.065584173,0.06411922,0.066982853,0.081221557,0.074968234,0.086827003,0.133463149,0.133760746,0.133195984,0.019447555,0.027053878,0.012185334,0.018226339,0.026097156,0.011170982,0.022384588,0.032165234,0.013604107
Guer,16,0.911683424,0.903995915,0.91824722,0.899466463,0.896421226,0.902094427,0.852479518,0.841769674,0.861468407,0.067148821,0.066385804,0.067800305,0.082240854,0.07972028,0.084416045,0.126515403,0.129369652,0.124119801,0.021167754,0.029618282,0.013952474,0.018292683,0.023858494,0.013489528,0.021005079,0.028860675,0.014411792
Guer,17,0.915721974,0.90952742,0.920854271,0.904377927,0.894869487,0.912235032,0.858899437,0.849933438,0.865858814,0.064181839,0.066211777,0.0625,0.078802688,0.083078308,0.075269617,0.120871566,0.122534189,0.119581044,0.020096187,0.024260804,0.016645729,0.016819385,0.022052205,0.012495351,0.020228998,0.027532373,0.014560143
Hida,Total,0.914016876,0.91430232,0.913752408,0.88956087,0.889554333,0.889566882,0.805198872,0.801122608,0.808937933,0.070095858,0.066774424,0.073173224,0.08705035,0.082583636,0.091159409,0.150098251,0.146484617,0.153412952,0.015887266,0.018923256,0.013074368,0.02338878,0.02786203,0.019273708,0.044702877,0.052392776,0.037649115
Hida,1,0.911875962,0.911372325,0.912392506,0.891211663,0.891381556,0.891037094,0.807690736,0.80524929,0.810178415,0.070417061,0.07035242,0.070483359,0.086750937,0.08621404,0.087302613,0.147993923,0.148859906,0.147111541,0.017706976,0.018275255,0.017124135,0.0220374,0.022404404,0.021660293,0.044315341,0.045890804,0.042710044
Hida,2,0.911981517,0.911810147,0.912156798,0.890292147,0.890400518,0.890180747,0.811331539,0.81043454,0.812249677,0.072694018,0.071678053,0.073733168,0.090313782,0.089005754,0.091658375,0.150265136,0.149236242,0.151318279,0.015324465,0.0165118,0.014110034,0.019394071,0.020593727,0.018160878,0.038403325,0.040329218,0.036432044
Hida,3,0.91243605,0.913278776,0.911639057,0.886760461,0.885532195,0.887980831,0.800352786,0.797532915,0.803222291,0.071248295,0.06712628,0.075146618,0.088744621,0.086155149,0.091317444,0.149786859,0.147580639,0.152031912,0.016315655,0.019594944,0.013214324,0.024494917,0.028312656,0.020701725,0.049860356,0.054886446,0.044745798
Hida,4,0.913123949,0.914117143,0.91229653,0.884671034,0.882633515,0.886471753,0.79027201,0.784062427,0.796189741,0.068870227,0.06344479,0.073390098,0.085555346,0.081037852,0.089547817,0.148664324,0.145439825,0.151737271,0.018005824,0.022438067,0.014313372,0.02977362,0.036328634,0.02398043,0.061063665,0.070497748,0.052072988
Hida,5,0.912866511,0.914504867,0.911498399,0.88406757,0.882951964,0.885003813,0.788410731,0.781135074,0.794829779,0.069756655,0.06456093,0.074095354,0.086475308,0.080769018,0.091264158,0.151780532,0.147243629,0.155783278,0.017376834,0.020934203,0.014406248,0.029457121,0.036279018,0.023732029,0.059808737,0.071621297,0.049386943
Hida,6,0.911105804,0.911799862,0.910517023,0.885910571,0.886721959,0.885225015,0.787882846,0.779368762,0.795076634,0.071474212,0.067176667,0.075119891,0.087325802,0.080327703,0.09323863,0.154589243,0.149933718,0.158522826,0.017419984,0.02102347,0.014363085,0.026763627,0.032950338,0.021536355,0.057527911,0.07069752,0.04640054
Hida,7,0.912928004,0.912853933,0.912992781,0.886723398,0.889706473,0.884154118,0.79287148,0.787012732,0.797859074,0.071101575,0.066831461,0.074835903,0.089027707,0.080803095,0.096111446,0.154840051,0.149889397,0.159054578,0.015970422,0.020314607,0.012171316,0.024248895,0.029490432,0.019734435,0.052288468,0.063097872,0.043086348
Hida,8,0.912002927,0.912148639,0.911868236,0.885997506,0.887526162,0.884654573,0.799453624,0.79617319,0.802282343,0.072393609,0.068067093,0.076392868,0.090317955,0.084052098,0.095822549,0.154436455,0.147920145,0.160055469,0.015603464,0.019784268,0.011738896,0.023684539,0.02842174,0.019522878,0.04610992,0.055906665,0.037662189
Hida,9,0.915461097,0.916050288,0.914899737,0.888802089,0.88872605,0.888869217,0.804371084,0.802756774,0.805795165,0.070387711,0.065145667,0.07538215,0.08820317,0.08217889,0.093521457,0.155827255,0.149998354,0.160969282,0.014151192,0.018804045,0.009718113,0.022994741,0.02909506,0.017609326,0.03980166,0.047244872,0.033235553
Hida,10,0.918439442,0.919414593,0.917499937,0.889685539,0.890069161,0.889337537,0.809367239,0.808376111,0.810230843,0.068564503,0.063532936,0.073412146,0.088087928,0.080599397,0.094881117,0.15524619,0.147977964,0.161579246,0.012996055,0.017052471,0.009087917,0.022226534,0.029331442,0.015781346,0.035386571,0.043645925,0.028189911
Hida,11,0.920914116,0.920722293,0.921099607,0.892392414,0.892095,0.892672752,0.814859622,0.81302347,0.81646623,0.066727168,0.061119689,0.072149557,0.087833815,0.081262872,0.094027508,0.152168311,0.145022243,0.158421024,0.012358716,0.018158018,0.006750836,0.019773771,0.026642128,0.01329974,0.032972068,0.041954287,0.025112746
Hida,12,0.922061792,0.92281055,0.921365152,0.898898409,0.900522525,0.897390164,0.820106354,0.815670355,0.824015449,0.066332868,0.061888464,0.070467913,0.083108935,0.075639034,0.090045902,0.148803514,0.144093979,0.152953653,0.011605341,0.015300987,0.008166935,0.017992656,0.023838441,0.012563934,0.031090132,0.040235666,0.023030898
Hida,13,0.924930561,0.926968949,0.923076923,0.903935875,0.902807145,0.904982423,0.82996191,0.823155793,0.836103492,0.063959162,0.05826722,0.069135213,0.079208615,0.074589865,0.083491076,0.144106824,0.14175211,0.146231629,0.011110277,0.014763831,0.007787864,0.016855509,0.022602989,0.011526501,0.025931266,0.035092097,0.017664879
Hida,14,0.924224422,0.922246071,0.926026361,0.907033536,0.906895929,0.907153849,0.843004084,0.835757112,0.849542499,0.064059406,0.063560202,0.064514095,0.078440454,0.073111292,0.08309987,0.134003933,0.132287282,0.135552742,0.011716172,0.014193727,0.009459545,0.01452601,0.019992779,0.009746281,0.022991983,0.031955607,0.014904759
Hida,15,0.929376719,0.926120114,0.93239188,0.913188162,0.91352136,0.91289579,0.852589895,0.845008834,0.859572045,0.059853346,0.05986654,0.05984113,0.073371672,0.068228951,0.077884265,0.127165304,0.126634276,0.127654381,0.010769936,0.014013346,0.00776699,0.013440165,0.018249689,0.009219944,0.020244801,0.02835689,0.012773574
Hida,16,0.926838872,0.925854514,0.927641928,0.91164557,0.909960159,0.912995896,0.859477669,0.853223898,0.86461688,0.060875728,0.05942156,0.062062062,0.073620253,0.072168469,0.074783402,0.121476935,0.121561668,0.121407304,0.012285399,0.014723926,0.01029601,0.014734177,0.017871372,0.012220702,0.019045395,0.025214434,0.013975816
Hida,17,0.92615808,0.920090464,0.930298354,0.911766252,0.906039415,0.915800788,0.869323808,0.870216166,0.86867639,0.060082556,0.062193743,0.058641975,0.07446529,0.074634456,0.074346113,0.115327486,0.109512995,0.119545982,0.013759364,0.017715793,0.011059671,0.013768459,0.019326128,0.009853099,0.015348706,0.020270839,0.011777629
Jali,Total,0.960861137,0.959718077,0.961926425,0.937027097,0.933772449,0.940123244,0.898745899,0.89097856,0.906194997,0.030081886,0.029008155,0.031082562,0.045507498,0.044339381,0.046618727,0.054796946,0.053763568,0.055787984,0.009056977,0.011273769,0.006991013,0.017465405,0.02188817,0.013258029,0.046457155,0.055257872,0.038017018
Jali,1,0.962107297,0.962085495,0.962129749,0.941658393,0.941300288,0.942028046,0.910158712,0.909915538,0.910408555,0.030030441,0.029841006,0.030225518,0.046666907,0.046739178,0.046592305,0.054259295,0.053765009,0.054767136,0.007862261,0.0080735,0.007644733,0.0116747,0.011960534,0.011379649,0.035581992,0.036319453,0.034824309
Jali,2,0.961610322,0.961544072,0.961678203,0.941499563,0.941030792,0.94198121,0.910987379,0.910368522,0.911629473,0.031268279,0.030940358,0.031604273,0.047581578,0.047321175,0.047849133,0.056112115,0.055791359,0.056444915,0.007121399,0.00751557,0.006717525,0.010918859,0.011648032,0.010169656,0.032900506,0.033840119,0.031925612
Jali,3,0.961218452,0.959889275,0.96250749,0.937077984,0.934941788,0.939245213,0.899780764,0.896249099,0.903405018,0.029620341,0.029319838,0.029911769,0.046131539,0.04572989,0.046539024,0.055057801,0.054591934,0.055535882,0.009161207,0.010790888,0.007580742,0.016790477,0.019328321,0.014215763,0.045161435,0.049158967,0.0410591
Jali,4,0.960044149,0.958163425,0.961700219,0.93212624,0.927432886,0.936664861,0.883688645,0.873917302,0.893442437,0.029191038,0.028053532,0.030192668,0.044438858,0.043079165,0.045753724,0.053824512,0.053088501,0.054559201,0.010764813,0.013783043,0.008107113,0.023434901,0.029487949,0.017581415,0.062486843,0.072994197,0.051998363
Jali,5,0.960132399,0.959004771,0.96113054,0.930822519,0.924824636,0.936488935,0.874498576,0.861406636,0.887344859,0.02990734,0.028346819,0.031288664,0.045198403,0.044005432,0.046325445,0.054480588,0.053597102,0.055347496,0.009960261,0.01264841,0.007580796,0.023979078,0.031169931,0.017185619,0.071020836,0.084996262,0.057307645
Jali,6,0.95887153,0.957761287,0.959846607,0.932055503,0.927441658,0.936314842,0.877289822,0.862752633,0.891230775,0.031077206,0.029182078,0.032741611,0.047137367,0.045709958,0.048455101,0.055408801,0.054390398,0.056385436,0.010051264,0.013056636,0.007411782,0.02080713,0.026848384,0.015230058,0.067301376,0.082856969,0.052383789
Jali,7,0.957398769,0.955975959,0.958656748,0.934770389,0.93195988,0.937390344,0.886453915,0.874825723,0.897614722,0.032376633,0.030868976,0.033709628,0.046837782,0.044698942,0.048831609,0.055676557,0.054428761,0.056874198,0.010224598,0.013155065,0.007633624,0.018391829,0.023341179,0.013778047,0.057869528,0.070745516,0.04551108
Jali,8,0.957051407,0.955495395,0.958453759,0.935209802,0.9322663,0.937908666,0.895400287,0.886683219,0.903584459,0.033140938,0.031404969,0.034705477,0.047198591,0.04532694,0.048914686,0.057422186,0.055975624,0.058780316,0.009807655,0.013099636,0.006840764,0.017591608,0.02240676,0.013176647,0.047177527,0.057341158,0.037635225
Jali,9,0.95869784,0.956834879,0.960374104,0.935044646,0.931146601,0.938531296,0.903034847,0.896173629,0.90950302,0.031365026,0.029787302,0.032784637,0.047335019,0.045766551,0.048737953,0.056372631,0.054670513,0.057977243,0.009937133,0.013377819,0.006841258,0.017620334,0.023086848,0.012730751,0.040592522,0.049155859,0.032519738
Jali,10,0.961610683,0.959953904,0.963139569,0.93462698,0.93047757,0.938291869,0.906132201,0.898677028,0.912805609,0.029027265,0.026812018,0.031071508,0.046728247,0.044622131,0.048588435,0.056581893,0.054444471,0.05849518,0.009362051,0.013234078,0.005788923,0.018644772,0.0249003,0.013119695,0.037285907,0.046878501,0.028699211
Jali,11,0.963384428,0.962321505,0.964374615,0.937002799,0.93268596,0.94087938,0.910022773,0.903385454,0.915889974,0.028451848,0.025372311,0.031320651,0.045026807,0.04259462,0.047210945,0.055635952,0.052766222,0.058172711,0.008163724,0.012306184,0.004304734,0.017970393,0.02471942,0.011909676,0.034341276,0.043848324,0.025937315
Jali,12,0.963797351,0.962047031,0.965351741,0.940524675,0.935994487,0.944569614,0.912383981,0.904054325,0.919569959,0.02782677,0.025519576,0.029875698,0.041951089,0.039045795,0.044545183,0.055298714,0.053406006,0.056931549,0.008375879,0.012433393,0.004772562,0.017524236,0.024959718,0.010885203,0.032317305,0.042539669,0.023498492
Jali,13,0.965079984,0.962913829,0.966994505,0.944171708,0.938426361,0.949387735,0.915422948,0.906017197,0.92355951,0.027321034,0.025997941,0.028490427,0.038820741,0.036789025,0.040665274,0.053799431,0.052120918,0.05525145,0.007598982,0.011088231,0.004515068,0.017007552,0.024784615,0.009946991,0.030777621,0.041861885,0.02118904
Jali,14,0.966101897,0.963654526,0.96823624,0.948274982,0.942400642,0.953408674,0.923453955,0.913205847,0.932381769,0.026094738,0.024819425,0.027206934,0.037205267,0.035311069,0.03886064,0.049731747,0.049224057,0.050174029,0.007803365,0.011526049,0.004556826,0.014519751,0.022288289,0.007730685,0.026814298,0.037570096,0.017444202
Jali,15,0.969557879,0.965869165,0.972847168,0.952725687,0.94834644,0.956496533,0.929599165,0.920153497,0.937994806,0.023233805,0.02295466,0.023482724,0.034228397,0.031186039,0.036848086,0.045600258,0.044253551,0.046797259,0.007208316,0.011176175,0.003670108,0.013045916,0.020467521,0.006655381,0.024800577,0.035592952,0.015207936
Jali,16,0.970062169,0.965863001,0.973529959,0.955577106,0.94948681,0.960356822,0.937834548,0.929804915,0.944249559,0.022574399,0.023152321,0.022097134,0.032599168,0.031088303,0.033784908,0.042193982,0.041963812,0.042377869,0.007363433,0.010984678,0.004372907,0.011823726,0.019424888,0.00585827,0.019971469,0.028231272,0.013372572
Jali,17,0.974247937,0.971013641,0.976746298,0.959470843,0.952774286,0.96445023,0.944861441,0.935937274,0.951204479,0.019730436,0.019755409,0.019711145,0.030171919,0.030391453,0.030008679,0.039346083,0.040468276,0.038548462,0.006021627,0.00923095,0.003542556,0.010357239,0.016834261,0.005541091,0.015792476,0.02359445,0.010247059
EdoM,Total,0.919239622,0.918387576,0.920045942,0.888305413,0.886287168,0.890203849,0.789749268,0.782390746,0.796651399,0.062807099,0.06012157,0.065348505,0.078805429,0.074890239,0.082488201,0.14432615,0.141988261,0.146519039,0.017953279,0.021490854,0.014605554,0.032889158,0.038822593,0.02730795,0.065924582,0.075620994,0.056829563
EdoM,1,0.921881595,0.921185371,0.922593663,0.893691262,0.893227261,0.894169147,0.791588002,0.790668523,0.792531676,0.061690025,0.061894253,0.061481149,0.07875095,0.078699426,0.078804015,0.142841681,0.142494905,0.143197581,0.01642838,0.016920376,0.015925188,0.027557788,0.028073313,0.027026839,0.065570317,0.066836572,0.064270743
EdoM,2,0.918774435,0.918459078,0.91909671,0.892731929,0.891922557,0.893562107,0.795357874,0.793025616,0.797741839,0.066261757,0.065924341,0.066606575,0.081954,0.081554029,0.082364251,0.146551175,0.147108594,0.145981398,0.014963808,0.01561658,0.014296715,0.025314071,0.026523414,0.024073643,0.058090951,0.059865791,0.056276763
EdoM,3,0.915871561,0.914173944,0.917522713,0.884528996,0.881262651,0.887798471,0.78421977,0.778891796,0.789682332,0.06379891,0.062092765,0.065458357,0.079161784,0.077349879,0.080975426,0.145203948,0.144969477,0.145444341,0.020329529,0.02373329,0.01701893,0.03630922,0.04138747,0.031226102,0.070576282,0.076138727,0.064873326
EdoM,4,0.917541298,0.91529665,0.919611894,0.879445138,0.874768426,0.883928255,0.774033048,0.764745184,0.783265669,0.060778446,0.058133229,0.063218551,0.076875553,0.073471615,0.080138585,0.141991157,0.140813135,0.143162173,0.021680256,0.026570121,0.017169556,0.043679309,0.051759959,0.03593316,0.083975795,0.09444168,0.073572158
EdoM,5,0.919680535,0.918055507,0.92115473,0.881476579,0.877665972,0.884978771,0.770840193,0.75944086,0.781726114,0.059905409,0.056602532,0.06290172,0.076938274,0.07207894,0.081404315,0.143661315,0.142080547,0.145170887,0.020414056,0.025341961,0.015943551,0.041585147,0.050255087,0.033616914,0.085498492,0.098478593,0.073102999
EdoM,6,0.918988564,0.918464075,0.919465523,0.885731597,0.883287274,0.887913696,0.770993417,0.759800277,0.781297426,0.061253496,0.057168771,0.064968063,0.078511912,0.073133507,0.083313328,0.146211583,0.142826393,0.149327869,0.01975794,0.024367154,0.015566413,0.035756492,0.043579219,0.028772976,0.082795001,0.09737333,0.069374704
EdoM,7,0.916689954,0.916289765,0.917054513,0.88825006,0.887096803,0.889289229,0.776676849,0.766954879,0.785498789,0.063689774,0.05937567,0.067619784,0.079159612,0.073854885,0.083939565,0.147093302,0.144075289,0.149831917,0.019620272,0.024334565,0.015325704,0.032590329,0.039048312,0.026771206,0.076229849,0.088969832,0.064669294
EdoM,8,0.914736119,0.915033927,0.914457268,0.887544328,0.886654758,0.888353673,0.786921763,0.780264703,0.792847156,0.06659041,0.061261505,0.071580104,0.079752019,0.073949876,0.0850309,0.147691241,0.143617248,0.151317467,0.018673471,0.023704569,0.013962627,0.032703653,0.039395366,0.026615427,0.065386996,0.076118049,0.055835377
